date,stock_index,bond_index,real_estate_index,commodities_index,crypto_index,cash_index,interest_rate,inflation_rate,gdp_growth_rate,unemployment_rate
2015-01-20,97.60321892847453,100.14104520099917,99.41059857622103,97.48660232837835,102.05481826119953,100.29576178527779,0.029657137735531174,0.018249924194517517,0.023940809252914568,0.05378915600787203
2015-01-21,99.09380843067865,100.26980747104308,98.34848447258886,98.32529053845062,103.34068569612565,100.29362635897921,0.029119815909507928,0.018281125821462088,0.03175191968497413,0.04459858392360308
2015-01-22,98.91977799714581,100.82115370486532,99.1650993688392,99.29123627526066,105.21241623206285,100.24353196103723,0.02837094335930349,0.018894009279802598,0.024315676014090813,0.05277210878590098
2015-01-23,99.03610498142515,100.84122505872786,98.89516438147285,99.03320152833776,102.65366111426087,100.27600089894663,0.02987972260628911,0.018789732992919153,0.02477029715780358,0.05063811087630342
2015-01-24,97.68392376390499,100.50441213831074,98.56472116397119,98.4967955962339,102.31803703614145,100.31333357595852,0.03063487753159215,0.018501299659726838,0.0211503879555679,0.05064228804268728
2015-01-25,97.20218312263364,100.66015590227771,97.55546368139184,97.95556072069913,105.15861226443957,100.26847875170293,0.029097097362715246,0.018615901821362666,0.027399631885881973,0.05024990089523999
2015-01-26,97.35872931828241,101.31233706941141,98.60941298739249,98.25173743807731,104.84141927331395,100.27147303450126,0.02852195997876778,0.01824816429912815,0.02921539214121632,0.05016115640513806
2015-01-27,96.2926952135241,101.02458598546922,97.87878642842563,97.73323350278473,106.28653872923952,100.26467907862728,0.030004992273845878,0.01876415965822697,0.02287197891552245,0.051435200464242846
2015-01-28,96.70348505060088,100.93528051977833,97.94249657553638,98.4300152191766,107.41988279547934,100.28754088577007,0.030504255958072882,0.01918524555878547,0.02894939713561047,0.0527820155218052
2015-01-29,96.17246159943146,101.08167593151236,98.50982198118025,97.98656776503852,109.12793809647722,100.24145680415668,0.029963953719147684,0.019135994073099377,0.024462065012832754,0.051877673597061774
2015-01-30,95.94029944444856,101.08554596334616,98.78902942200202,98.52975010567556,107.58971387568188,100.314255890093,0.029879235194935887,0.01886680611867211,0.023938643709409804,0.0492183285702248
2015-01-31,95.41244790344365,100.80825401384278,98.78330714706883,97.94782864855841,105.98264964755231,100.37023802136696,0.030850259642201956,0.018739075156839504,0.021320077106000958,0.049409232550015995
2015-02-01,97.24483134430224,101.16833482568815,97.80919972436718,99.35051145213463,106.70168934136983,100.36204937058378,0.029512075429241315,0.018650375473213875,0.03256748455937998,0.04614822062254451
2015-02-02,97.28033488603664,101.8953119791448,97.36436587939366,99.46965605186668,103.9627454208513,100.36122546619161,0.02749953759482257,0.018765445612725994,0.025990690305310767,0.04859476780022604
2015-02-03,96.30495308815593,101.975677345798,97.5033847066984,98.37823313555573,103.23304697948225,100.36441589235676,0.029462655472433732,0.019077335311516327,0.01806188848673996,0.05378298114345101
2015-02-04,97.14893375703194,101.71981507641452,97.07307524550184,98.88506794478991,104.03548061293301,100.3353992876326,0.03050591962021278,0.018766381522288753,0.02818427818968039,0.04507932654994153
2015-02-05,96.01810467389258,101.26848335802153,97.22075375585358,98.14085954024662,107.03443368914793,100.32318773687186,0.03191672727215968,0.019069654391891577,0.018664760690933195,0.053652926532962206
2015-02-06,96.26698257967558,101.36715960775497,97.64853602381807,98.17191714488789,107.95071193340608,100.3196629251504,0.03035396849034361,0.019254960075734965,0.0280631367021553,0.04795163741921882
2015-02-07,94.44604308159704,101.72374951204084,98.2435581257324,97.72914578468875,108.59085977647125,100.41063732201165,0.028248565273783263,0.019102623228492984,0.016261902700167412,0.055098221544689276
2015-02-08,93.24652927518746,101.88923625958918,97.55268648922105,96.57244829323574,110.47961331101955,100.46822016437204,0.030015469401810196,0.01877660965978988,0.0205436964683682,0.05224199654592442
2015-02-09,93.47700316806821,101.90888122389569,98.8765876036019,97.15692384493191,108.78680885344367,100.52523470527075,0.030351617610000534,0.01881147947497765,0.024587404357605695,0.05131066884800891
2015-02-10,94.21695138681841,101.74923213864184,99.36275633576794,98.00220361695634,108.80600632205757,100.55388474017994,0.031247141891835233,0.018493602929867025,0.03134926497190328,0.04665259230976527
2015-02-11,94.42574885310839,101.43668257653277,99.3915473948692,98.1551743950091,113.67862214710867,100.50777491827199,0.03111550128550945,0.018800707184615805,0.022483959251690715,0.049048980766590686
2015-02-12,94.3637803137205,101.71136436627037,100.07343768108909,97.81083400166763,113.57844908432335,100.51574092213029,0.02916659374616841,0.018463542352976144,0.02568908762413497,0.05000666028556724
2015-02-13,94.12712662148628,102.01096991526295,101.53430685130988,97.37523358393247,115.81313725964655,100.57458439673215,0.02969021388403878,0.01862785421092509,0.02144106988076305,0.053977851330035076
2015-02-14,92.79205849328778,101.55933067038394,100.6918053248938,96.23254121938848,117.36137541878169,100.52138121109566,0.03168060870377244,0.018603669301480562,0.018267246737560326,0.05606618314588528
2015-02-15,92.17257337253318,102.06528762357152,100.58597590720548,95.174303934852,114.21485079954148,100.5634357476026,0.029631594126711944,0.018435481836168003,0.02273299657379044,0.05359089414173985
2015-02-16,91.79485311376133,102.26166759559266,99.19050098315863,94.56458514827742,114.77604579945778,100.69035689926366,0.02990268982367612,0.018404632384272215,0.023868158978794508,0.048076143066826775
2015-02-17,92.81678089160455,102.71248537430746,99.33501852236444,94.79872709578497,115.53485383805679,100.75390332735408,0.02875713880758095,0.018728627335162475,0.029887022587066575,0.045365848546138114
2015-02-18,93.1828446913812,102.32021900051672,99.58290647602357,95.52771931225847,116.42268247390075,100.83524601305152,0.030560862783448425,0.01837095011246434,0.026877971440224906,0.051196382562952406
2015-02-19,91.60017969005845,101.92220489256445,99.58938229483938,94.60512437641725,114.38744129905467,100.85633986447729,0.03087878315127672,0.018247303145906793,0.0168641508548021,0.05279725883524496
2015-02-20,91.94348299919332,101.89704259851733,99.2288058823345,95.12765610158674,112.37791748650223,100.91525373543271,0.029356094889776637,0.018021780076500637,0.026168229231401493,0.049045775188059124
2015-02-21,91.63591227494776,102.07126752201997,98.04546178989332,95.11188705672869,111.41166476772939,100.88912747370871,0.029379962997763943,0.018010194936436023,0.023722938910692368,0.04887472383272752
2015-02-22,91.06322361202861,102.64334947127377,98.29493196615292,94.75802969762233,111.08990786529449,100.93937589837232,0.028786309055982194,0.01780479066868223,0.022883032792294183,0.04995095149009888
2015-02-23,91.66776521911282,102.88157708259314,99.18681339047124,95.70559586504281,113.72259559083156,100.9825058126517,0.029302693433325994,0.017274366295966244,0.027515344209749475,0.05137654243920582
2015-02-24,92.66406863903661,102.82726544127468,98.86536402319986,96.22652245179796,117.86124571910852,101.00724507152779,0.03066927578351091,0.016957825031886534,0.03078317893195267,0.048195542715664966
2015-02-25,93.57783871187239,102.53164044978334,99.1564915429007,96.93280363648357,121.21821504605816,101.08383796319535,0.031032519153618814,0.017449151537447968,0.029111894416766516,0.04902244009824071
2015-02-26,92.84221267399278,102.93126547438385,98.2573894769599,96.66417726463148,122.85170039749383,101.06671657752608,0.02863145333967579,0.01752317000083385,0.022245781842352798,0.05393513552999538
2015-02-27,92.60186580771517,102.65432989246655,98.55686953569919,96.03685669367104,120.70195780603466,101.06737060679947,0.03085204746076052,0.017586878616976272,0.023197845799972243,0.05049906040309454
2015-02-28,92.95559675371743,103.17769844595391,98.3540224638159,97.37880758644533,120.06250181368365,101.082302495541,0.028710426646232568,0.01750209489997368,0.02442016987238516,0.047473016289981705
2015-03-01,93.91380336902866,103.11032952831613,97.9345046918517,98.0963597522194,120.96034890990259,101.04038169706402,0.03026555788387772,0.017486607272740932,0.029410238369954482,0.046119184099797865
2015-03-02,93.51161318484692,103.62424438770974,97.51797830988023,97.85797577296849,119.5587151718541,101.06195268259792,0.02858381824906975,0.017357663695891517,0.0256981951365446,0.05090386980476247
2015-03-03,93.38484229482633,103.85628988458208,97.3171355758665,98.21435135201891,120.80790390566109,100.98522878409038,0.028944436785153398,0.017515742255203838,0.025345086554805763,0.05395954906864713
2015-03-04,92.40357739189191,103.83437992419961,97.56996245599456,97.818316343129,122.03906702813154,101.04821041032757,0.029846807807877143,0.017545984911481648,0.019139672221546278,0.05049629205995905
2015-03-05,91.35048828494348,103.69344892671188,96.83385792917232,97.05574243046398,122.85289588760004,101.06067231096027,0.03153668713272063,0.017194604448434063,0.022044653555314618,0.052331296975004354
2015-03-06,92.14181763938399,103.60817295987901,96.63239269679573,97.69512150785569,125.48862340267031,101.04445878539221,0.03086105033482322,0.01727072179936532,0.02777986915398893,0.04558649580020661
2015-03-07,93.4467061911283,103.76214021285625,96.63733743828857,98.13463573956827,124.1267819221625,101.01241389860746,0.028817594528457637,0.016533099222383857,0.03205426807524366,0.047894526309328646
2015-03-08,93.42614072080835,103.80692007031185,96.03098954312912,97.92902898158172,126.24973259420753,101.01066745807901,0.028687074674650877,0.01665725698228719,0.024174367783886316,0.05377360688341922
2015-03-09,94.41561893569634,103.64288599294171,97.1009285746847,98.84368958744788,125.20454418367682,101.0555392749288,0.030512526477986086,0.016234449925236236,0.029920744471222945,0.04745697402597664
2015-03-10,94.80506864424075,103.61211958542154,96.63393421940992,99.29340716141493,123.39829349305116,101.09332792136622,0.03053580471649887,0.016205633399385213,0.02560954942694185,0.049547123594544266
2015-03-11,94.24254047075716,103.65727644454765,96.27544905310855,99.32224202403415,124.4176380711595,101.06777789388892,0.02960930975454161,0.015847245118426355,0.02163341598863889,0.05196800110989921
2015-03-12,94.63104874581211,103.01801091594281,95.74070008236639,99.57145225456665,127.33939576785949,101.03513626904702,0.03236669004907242,0.015848092078286285,0.02351305168784222,0.049640771162036974
2015-03-13,96.14582013133005,103.18034098284015,96.80845899623692,100.18891202282585,129.13524619358273,101.07843398260424,0.029557475979193736,0.01602157563406915,0.03237629590418615,0.04678220062531739
2015-03-14,96.15944876810889,102.89809986970737,97.15929112584499,100.58679346357007,129.27822535774052,101.05203840084351,0.030740218462381463,0.016472423759644025,0.025797035113200882,0.05080875914310349
2015-03-15,97.72468368470075,102.5631985365622,96.64381947546391,102.26355962364168,130.70442686451636,101.06517146041318,0.03135605675097296,0.016010016463140583,0.03231146005577783,0.046153737689114634
2015-03-16,95.24540047294614,102.06574317860657,97.31660627344016,100.77183111114354,130.10173563883257,101.0815329438829,0.03119267201594834,0.016302658349841924,0.01527168070590476,0.059260064039256904
2015-03-17,96.07947839413956,101.53823927214987,97.46309929940222,101.33512562150302,127.98694839619151,101.10741626982802,0.031411150087179304,0.016342004161455165,0.026963109950854238,0.04382773628436423
2015-03-18,96.21124277144209,101.14641561166735,97.64294024285537,101.82057736443639,125.37303607268801,101.16092992101333,0.031494986383866275,0.016206804015607777,0.027479986801939808,0.04959287665557697
2015-03-19,95.97196773481585,100.95168779604926,97.47057084129551,102.91189616714938,125.1943220741297,101.10717904649292,0.03056242089333459,0.016434760967125615,0.02598952919832089,0.05135744013556678
2015-03-20,96.10811482031572,101.56528982169803,97.06239304551822,103.06296570090458,125.51055815365224,101.02071079586786,0.02913645491291483,0.016363983511800052,0.023990568175800985,0.050407014031431975
2015-03-21,94.26387823669646,101.42546585017575,97.28848098434399,101.20163212507434,124.89526344387436,101.00215260794411,0.03076020441473369,0.016579242666720256,0.01831397232429638,0.05547093422023475
2015-03-22,94.10407454425194,101.4998633780174,96.99991208949685,100.87443797227427,126.40591243353411,101.10328254196119,0.030094431818525114,0.016281561752781858,0.02607129481938579,0.05083051866310693
2015-03-23,94.48796496488943,101.64220949050662,98.09247007564124,101.39644756319765,126.17234015253223,101.21567951976076,0.02955481442911192,0.01609166264309297,0.02568825373935977,0.04733884947610306
2015-03-24,95.94272625960276,101.70252108426376,97.37746899041514,101.90245370156484,128.09658749951288,101.31852522238157,0.030259418670760464,0.01637474265893135,0.0305195048004771,0.04186662839438019
2015-03-25,95.49450530758199,101.69923305604051,98.30862844875227,101.63703424230792,127.68285449900812,101.31888078173922,0.029848395228252472,0.016820362816002476,0.02419514594332925,0.05337108485743206
2015-03-26,94.772925621036,101.3554738179441,98.2724660699263,101.24342197282314,131.61523651039425,101.23876340995541,0.031156953262839248,0.016809853246256622,0.01894536604959853,0.05000673760204065
2015-03-27,94.3457478833935,101.81797529556462,98.47851487640752,101.48914781275022,131.71493582196157,101.13034219376034,0.028176018683046273,0.01597366656864989,0.02101593738259396,0.05103436340452601
2015-03-28,95.26097443140176,102.39196605900331,99.00173229426416,102.66655339099803,137.71672558275006,101.10940845019789,0.02883324371684123,0.015913951783867352,0.026882058455069045,0.045605534381089864
2015-03-29,95.62246056336768,101.89677356707125,98.65765747710543,103.26620348300818,138.82238613461698,101.1095058373028,0.031599695173341456,0.01592367961921408,0.022922371708987824,0.05203776523077305
2015-03-30,95.16480076434273,101.60453715833044,99.20033015309897,102.12792438552123,138.20204206220944,101.18539805156234,0.03185288226364642,0.015853847606206128,0.025250838733306833,0.051279991182283664
2015-03-31,95.7023455810571,101.5395888319746,97.63109893646114,102.87810609206211,136.3692322672906,101.23943563591833,0.03138797849997443,0.01595474917470579,0.02327680610407005,0.04768928477489583
2015-04-01,95.84320580709837,101.26644846883445,97.23941584820624,103.25216936837566,133.12077950053768,101.26107307231607,0.03118974374113569,0.01581167619642659,0.026274531524254893,0.05105449908940785
2015-04-02,96.82449727481456,101.44056327526843,96.73079058442802,104.09314852196461,131.32334017193892,101.2261518843326,0.029518843657493708,0.01606333745463,0.03069794675164205,0.05125701336361767
2015-04-03,96.19520403736888,101.23942204089806,96.0348099310598,102.98187334826669,129.15500316638094,101.18765381337647,0.03012241272610303,0.015713323472810688,0.0218045957156639,0.052767538335748355
2015-04-04,95.92847684050871,101.91951111522195,95.9398085125129,102.50104203611963,130.03317652029736,101.21063247968311,0.028443824440603484,0.016084378085016927,0.022552616164146617,0.0500781475165295
2015-04-05,95.60085842425002,102.30464124018455,96.19097131302914,101.83334919357527,128.79930316499065,101.2560382102031,0.028973648547038308,0.016549401732205257,0.024097252288944646,0.05241951242210586
2015-04-06,94.25903180143928,102.39038000586996,96.62634822340895,100.10794068240156,128.76461942390975,101.28600842053876,0.030017700792008353,0.016275483810787163,0.01934960620866052,0.0510951867072332
2015-04-07,94.58584668348836,102.72687032674435,96.79513362080175,100.35574849597629,131.9151699619809,101.24375069022362,0.02988060605674024,0.016001403863106244,0.02839149083309096,0.0490544976889352
2015-04-08,94.88051900563744,103.08886909775255,96.43821649410471,100.29206561755385,131.92790298420456,101.28682224013244,0.02853247797374671,0.016124612457239503,0.02098717880792384,0.053054749493373014
2015-04-09,94.9328253519355,102.93519140520455,96.68097671548007,101.28957356195707,136.9349734024169,101.31852546715452,0.029985400655011964,0.015768446334316635,0.023383038874273513,0.05015015442344422
2015-04-10,94.7577532010281,102.70398605617746,96.7821302623452,101.10340355616407,134.16571471775907,101.27442774822708,0.030556382550902456,0.015620665472985941,0.025384805234331613,0.05076931671244068
2015-04-11,93.47275104756145,102.74861335853707,97.35642314123294,100.61523694379,133.35895314527556,101.24484368414055,0.03028027181820304,0.015951423559922746,0.01963941191734693,0.05413738530686651
2015-04-12,93.12693993000009,103.0351576468418,97.84066906737435,99.79523464429472,132.05182728048317,101.28983149430198,0.029441961108059078,0.016172705589265833,0.02502148702733256,0.05032098340744349
2015-04-13,92.85474243317427,103.09876863639835,97.88792367219247,99.40705718675001,134.2099276724357,101.2880838781684,0.029367001385364213,0.01676676449177271,0.024353181886372154,0.05150712489431012
2015-04-14,92.1588381591774,102.63268590909584,97.39157132356281,98.92539700607362,128.85039635077908,101.37873406973874,0.031737573284323015,0.016817999736052774,0.021721416796631057,0.05380737783098535
2015-04-15,92.05633558620644,102.40627446313349,97.03987429583529,98.53163324041837,125.68309736070407,101.4142800991785,0.030061935590109078,0.016634748335369317,0.023950280267148866,0.04967021703001655
2015-04-16,92.47526853126678,102.40402988650897,96.74931319181484,98.7010988689878,125.70617278114679,101.39974689281883,0.02958770474006055,0.016650121388865225,0.03146631345900932,0.04365634395295476
2015-04-17,94.28320769435959,102.4012653413831,96.59544965502835,99.97546019747828,130.00915739313618,101.40936990145093,0.02995037038529881,0.016604944887042634,0.03581463615290501,0.04512267730692602
2015-04-18,94.49518479774599,103.0296381543196,96.77995899325342,100.05446960950526,130.70342887639526,101.42272555279077,0.027887996417901535,0.016563977754281693,0.026889321447517843,0.053592518714544665
2015-04-19,94.78625246825725,102.62265651397769,97.2253017823067,100.94804851698156,127.85559023303747,101.39593369922324,0.03163231889248441,0.016556836641852972,0.026387129349787986,0.04832482601171938
2015-04-20,94.76308393281666,102.79898709460353,97.22464919290073,101.07436232776237,125.28331249148879,101.35981336148832,0.02962815892384838,0.0162773066291991,0.02597848143564224,0.047131010981785265
2015-04-21,93.00862318524996,103.27990628312858,97.26323060179654,99.93913454420347,128.37410272643817,101.40550601313969,0.029482578791318003,0.016361971955690294,0.019178584574549535,0.05696113961536217
2015-04-22,93.03046987170379,104.00689430812164,97.37610562182215,100.15595350080086,127.0841261950963,101.45851809876669,0.02777210254644233,0.015939372975362718,0.025931597869612077,0.05341720615471572
2015-04-23,93.13307409398803,103.90156869338811,97.10427746749353,100.46059616057698,125.13311738766492,101.49930153184773,0.030242856605345158,0.015724324992990285,0.023938160592991187,0.050728056509607246
2015-04-24,95.50339491916439,104.07567559215094,96.59558854788665,102.21923549105169,129.4729340611751,101.58639066714113,0.03010290479708289,0.01568866136404834,0.038621989985390015,0.045909673770877284
2015-04-25,95.3675320955177,104.27457512670924,95.61220177912118,102.00569658189596,131.8202128875719,101.569032395595,0.029381755276959118,0.015010795370251661,0.02492297259638352,0.05201441998559481
2015-04-26,95.70338411358347,104.35661362040403,95.24281227095992,102.32459145792174,135.029011640916,101.66426094372525,0.030511069065455913,0.015241492831155137,0.03043404943011413,0.050359059944354516
2015-04-27,95.71801658584116,104.34653997794663,95.54223701838079,102.76877293030596,132.90170411604058,101.62863787258173,0.03029937478630762,0.014625546478200885,0.025435447894933856,0.048918133943631384
2015-04-28,94.65320715539514,104.50400554956222,95.16868546815668,102.38756327334097,129.05832130713947,101.58735019821215,0.02837122891450724,0.014826422785470337,0.020033981145270878,0.05392684789436498
2015-04-29,95.78901281243193,103.73386853609026,95.0615057735596,103.16292947577041,129.91407720484983,101.50814504679464,0.0328078066837725,0.01443857999849189,0.03253957150615295,0.04636258964301943
2015-04-30,96.56026487715353,103.96713831844258,95.35651901458198,104.03707713702953,131.08471502631446,101.49567070016046,0.029782500865503447,0.014317104391280838,0.02881010604690241,0.047466729460806545
2015-05-01,97.37579216836357,104.02730421511612,95.68359245003664,104.58436490699548,132.34966813504735,101.48025861929682,0.030302106189759592,0.014472843585365668,0.028630973057190992,0.04696917390296856
2015-05-02,96.54254237682616,103.97869064713309,95.0943578218703,103.97601912086598,135.56313566928512,101.51709945639745,0.029184738217827837,0.015132285441209512,0.01916172176953556,0.05302938929930155
2015-05-03,97.95534464672772,104.64007109260093,95.69365497246987,104.86619070134032,132.17871872133807,101.53963321737216,0.027766329043216752,0.015167221034521717,0.03213161285401624,0.04304892709891812
2015-05-04,96.6400447576979,104.44929779038743,96.37203783320508,103.81684940570206,133.73283575890218,101.48923265406783,0.03025308820013309,0.014572433136061866,0.01860597498291917,0.05567898998693992
2015-05-05,97.25746770227866,104.34393781296419,95.74965227156495,104.79175248695059,131.53377723999319,101.47945330623456,0.02988220770637835,0.014858541675852599,0.02665184595705282,0.046333938133039036
2015-05-06,99.4610713127369,104.99021937332991,95.30611507756913,106.48998856620308,134.51294163771513,101.47075374306968,0.029018563293962657,0.014788966154394893,0.03298072481242962,0.042778090672560616
2015-05-07,98.5299892538498,104.7494190870926,96.0184652481576,105.84907295193544,133.1168166583471,101.39082718467223,0.030682971255453082,0.01480993815073254,0.022115922368868016,0.053482728761462275
2015-05-08,98.02259212339843,104.59760631907491,95.96268309903124,104.92545769227168,131.12271806851453,101.35124449584845,0.030416823283328474,0.014977297059698823,0.019864056534437603,0.04969434635201724
2015-05-09,98.1693940887804,104.57239335750748,94.72147379392058,104.9248576765126,129.87978872896971,101.32232228742353,0.03034832703624556,0.01430968367262711,0.025176914774898786,0.0456181197801267
2015-05-10,97.72522764129953,104.85744850011736,93.95750837124595,104.50776653536387,126.5516740274996,101.40511743725484,0.029467989800028002,0.014311644726947667,0.025146655365754056,0.050594333606953514
2015-05-11,96.26964986498834,104.94382446838712,93.84518192872584,103.11365525869789,126.16066721068005,101.42496693262754,0.028085531388069317,0.014188736559961859,0.016506008537055424,0.051639795308031027
2015-05-12,96.38385771643802,104.55856299692239,93.2205478433054,103.21351102846015,124.59769859477008,101.46869907675209,0.03078018404386211,0.014555287031763516,0.025820009821093313,0.05106893294092284
2015-05-13,95.41308223354987,104.41264827790518,93.01749792527242,102.3326297057211,126.02917701241974,101.40283503517647,0.029712557417918856,0.01477342116076514,0.019687986304553783,0.050729903996094165
2015-05-14,95.9139680658015,104.24342163838057,93.06349503211008,102.7441292148562,127.73849961461868,101.47354833030025,0.03068677203646847,0.014285320583930675,0.026286983483609624,0.051399533835512656
2015-05-15,95.08368336172211,104.2401210170329,93.91175174578886,102.17153907403991,131.3177131523799,101.5497379952099,0.029865052733533657,0.014664108339635388,0.02483260758384446,0.05259668692423107
2015-05-16,96.61719480186328,104.39425286401476,93.77636074424012,102.97353170739132,132.89112877273095,101.45846830483708,0.029564434489483805,0.014798965866083452,0.028098759252980294,0.04531854517413573
2015-05-17,95.91133706515755,104.54621704494123,94.4100998529197,102.30554573824713,133.9065693882443,101.43283721251967,0.02852435494525569,0.014334793386847487,0.023598247506998342,0.048238497219919345
2015-05-18,95.65075386136344,104.01147262337189,95.25148632700244,102.14547256402402,137.2120961207226,101.46813008910873,0.031383484466298316,0.014351519317895318,0.022955897397622636,0.05110590980631825
2015-05-19,96.48029103303811,104.36486009968236,96.10357118155135,103.21003609550566,136.16049905418458,101.51097839235008,0.02954001823711163,0.014661967152052074,0.0273987408991873,0.04724908851414452
2015-05-20,95.34769010511482,104.4648588856385,96.29679183245803,102.46120469103576,132.28348300935414,101.48669506320348,0.030417412780153953,0.014297753990280056,0.01805341804928789,0.05094441487945075
2015-05-21,95.6126090958018,104.92064813358388,95.19765118413743,102.42220030980013,132.95108042232982,101.48134180847799,0.029053352866935927,0.014711027191033682,0.027617639012963612,0.049342156873781365
2015-05-22,96.91905380006301,105.08157227667641,95.48987474467758,103.55469274171507,130.30222848888607,101.46118042983976,0.02887248885871438,0.014257238558795425,0.030045761784561583,0.04513272571553795
2015-05-23,95.42125008431722,105.45042067434665,96.12126943719925,103.06962170620035,135.48054677965928,101.47692934272976,0.029578510239533753,0.01401987040580133,0.018134728234165908,0.05423887406789288
2015-05-24,95.64540351233234,105.61923794363688,96.10335384933434,103.58652762008991,139.17097114091456,101.54784480379382,0.029882110347194946,0.013737009155184422,0.02615820929253756,0.04934786194879104
2015-05-25,95.9422518647448,106.06787394655295,97.14373814025373,104.02253456310109,144.7781281296005,101.51885489243125,0.028669802302385246,0.01415008927466102,0.025898956925509982,0.04812744319093841
2015-05-26,96.74364994479784,106.25543520354752,97.67549605275596,104.90995794705722,145.4003119300639,101.5798261554176,0.0284574562703292,0.01400278443369626,0.02432591572760206,0.04799744463856591
2015-05-27,95.6021384949903,106.24547467610248,98.03850991473374,104.58891997810329,146.3886243788468,101.5502873771022,0.030504921197129848,0.013653939332897963,0.019270548790533023,0.053387741167932275
2015-05-28,94.39523761363765,106.99365351673246,98.70924838876624,104.07134552823109,144.76514016911412,101.5174093357969,0.02759872558660606,0.01378750259657218,0.021709055329559482,0.05475690677602603
2015-05-29,94.9366700762333,107.30085641893407,98.93656262405042,104.70853225538563,147.37490512245301,101.56912504742421,0.029312949500475544,0.013985856893749996,0.024274533334243013,0.047226826115205296
2015-05-30,95.26665794325356,107.50720455141227,97.49703820665042,105.37407221386539,144.52444501269545,101.62611807970525,0.02945782695141424,0.014186117722188234,0.024208062893220167,0.04682920647443243
2015-05-31,95.55335797996055,107.11777725868204,97.23465360180893,105.19188070088785,138.4550896541668,101.67955748034554,0.031857871467103775,0.014104715972620432,0.025348388610586466,0.04768078439208609
2015-06-01,95.93292946181076,106.72591737564017,97.96499045886061,104.92156806578767,136.81065908015015,101.62284640798072,0.03103679336271843,0.014181076262931518,0.025134546000713725,0.051695968909212554
